measure_time,block_height
2024-01-17 15:07:52.43406,30
2024-01-17 15:07:56.47626,30
2024-01-17 15:08:00.51717,30
2024-01-17 15:08:04.55953,30
2024-01-17 15:08:08.59848,30
2024-01-17 15:08:12.63806,30
2024-01-17 15:08:16.68020,30
2024-01-17 15:08:20.72590,30
2024-01-17 15:08:24.76996,30
2024-01-17 15:08:28.81472,30
2024-01-17 15:08:32.85844,30
2024-01-17 15:08:36.90958,30
2024-01-17 15:08:40.94600,30
2024-01-17 15:08:44.98645,30
2024-01-17 15:08:49.03343,30
2024-01-17 15:08:53.08362,30
2024-01-17 15:08:57.12703,30
2024-01-17 15:09:01.18078,30
2024-01-17 15:09:05.22825,30
2024-01-17 15:09:09.28144,30
2024-01-17 15:09:13.33409,30
2024-01-17 15:09:17.38274,30
2024-01-17 15:09:21.43834,30
2024-01-17 15:09:25.47660,30
2024-01-17 15:09:29.52195,30
2024-01-17 15:09:33.56442,30
2024-01-17 15:09:37.60729,30
2024-01-17 15:09:41.65323,30
2024-01-17 15:09:45.69676,30
2024-01-17 15:09:49.74248,30
2024-01-17 15:09:53.77997,30
2024-01-17 15:09:57.88173,30
2024-01-17 15:10:01.97021,30
2024-01-17 15:10:58.15012,30
2024-01-17 15:11:02.19019,30
2024-01-17 15:11:06.24112,30
2024-01-17 15:11:10.27874,30
2024-01-17 15:11:33.76177,30
2024-01-17 15:11:37.80745,30
2024-01-17 15:11:41.88318,30
2024-01-17 15:11:45.92667,30
2024-01-17 15:11:49.97525,30
2024-01-17 15:11:54.02340,30
2024-01-17 15:11:58.07105,30
2024-01-17 15:12:02.11052,30
2024-01-17 15:12:06.14164,30
2024-01-17 15:12:10.20552,30
2024-01-17 15:12:14.24474,30
2024-01-17 15:12:18.28863,30
2024-01-17 15:12:24.10155,30
2024-01-17 15:12:28.80984,30
2024-01-17 15:12:32.87972,30
2024-01-17 15:12:36.92488,30
2024-01-17 15:12:40.97673,30
2024-01-17 15:12:45.01294,30
2024-01-17 15:12:49.05584,30
2024-01-17 15:12:53.13856,30
2024-01-17 15:12:57.37147,30
2024-01-17 15:13:01.40568,30
2024-01-17 15:13:05.43622,30
2024-01-17 15:13:09.47595,30
2024-01-17 15:13:13.52419,30
2024-01-17 15:13:17.56332,30
2024-01-17 15:13:21.60735,30
2024-01-17 15:13:25.65000,30
2024-01-17 15:13:29.67671,30
2024-01-17 15:13:33.71875,30
2024-01-17 15:13:37.75217,30
2024-01-17 15:13:41.78703,30
2024-01-17 15:13:45.85408,30
2024-01-17 15:13:49.89438,30
2024-01-17 15:13:53.92680,30
2024-01-17 15:13:57.95647,30
2024-01-17 15:14:01.99711,30
2024-01-17 15:14:06.04728,30
2024-01-17 15:14:10.07272,30
2024-01-17 15:14:14.10352,30
2024-01-17 15:14:18.12925,30
2024-01-17 15:14:22.15266,30
2024-01-17 15:14:26.18745,30
2024-01-17 15:14:30.21364,30
2024-01-17 15:14:34.24376,30
2024-01-17 15:14:38.28788,30
2024-01-17 15:14:42.33291,30
2024-01-17 15:14:46.37332,30
2024-01-17 15:14:50.40785,30
2024-01-17 15:14:54.45644,30
2024-01-17 15:14:58.50075,30
2024-01-17 15:15:02.55066,30
2024-01-17 15:15:06.58932,30
2024-01-17 15:15:10.63475,30
2024-01-17 15:15:14.68076,30
2024-01-17 15:15:18.74885,30
2024-01-17 15:15:22.78185,30
2024-01-17 15:15:26.81880,30
2024-01-17 15:15:30.86168,30
2024-01-17 15:15:34.90813,30
2024-01-17 15:15:38.94012,30
2024-01-17 15:15:42.98710,30
2024-01-17 15:15:47.02661,30
2024-01-17 15:15:51.05989,30
2024-01-17 15:15:55.09322,30
2024-01-17 15:15:59.13785,30
2024-01-17 15:16:03.17941,30
2024-01-17 15:16:07.22530,30
2024-01-17 15:16:11.27015,30
2024-01-17 15:16:15.30950,30
2024-01-17 15:16:19.35625,30
2024-01-17 15:16:23.40580,30
2024-01-17 15:16:27.44515,30
2024-01-17 15:16:31.49345,30
2024-01-17 15:16:35.53432,30
2024-01-17 15:16:39.58390,30
2024-01-17 15:16:43.63507,30
2024-01-17 15:16:47.67986,30
2024-01-17 15:16:51.72355,30
2024-01-17 15:16:55.76002,30
2024-01-17 15:16:59.80907,30
2024-01-17 15:17:03.86128,30
2024-01-17 15:17:07.90242,30
2024-01-17 15:17:11.94545,30
2024-01-17 15:17:15.99096,30
2024-01-17 15:17:20.03011,30
2024-01-17 15:17:24.07273,30
2024-01-17 15:17:28.12078,30
2024-01-17 15:17:32.16033,30
2024-01-17 15:17:36.20486,30
2024-01-17 15:17:40.40462,30
2024-01-17 15:17:44.45003,30
2024-01-17 15:17:48.49725,30
2024-01-17 15:17:52.54205,30
2024-01-17 15:17:56.59436,30
2024-01-17 15:18:00.64627,30
2024-01-17 15:18:04.68600,30
2024-01-17 15:18:08.72293,30
2024-01-17 15:18:12.77527,30
2024-01-17 15:18:16.81355,30
2024-01-17 15:18:20.84705,30
2024-01-17 15:18:24.88265,30
2024-01-17 15:18:28.91576,30
2024-01-17 15:18:32.94898,30
2024-01-17 15:18:36.99703,30
2024-01-17 15:18:41.04113,30
2024-01-17 15:18:45.06651,30
2024-01-17 15:18:49.11414,30
2024-01-17 15:18:53.14849,30
2024-01-17 15:18:57.14235,30
2024-01-17 15:19:01.17339,30
2024-01-17 15:19:05.21283,30
2024-01-17 15:19:09.25661,30
2024-01-17 15:19:13.29675,30
2024-01-17 15:19:17.34018,30
2024-01-17 15:19:21.37711,30
2024-01-17 15:19:25.48589,30
2024-01-17 15:19:29.51747,30
2024-01-17 15:19:33.56102,30
2024-01-17 15:19:37.59858,30
2024-01-17 15:19:41.64276,30
2024-01-17 15:19:45.68763,30
2024-01-17 15:19:49.73287,30
2024-01-17 15:19:53.77966,30
2024-01-17 15:19:57.83247,30
2024-01-17 15:20:01.87671,30
2024-01-17 15:20:05.92612,30
2024-01-17 15:20:09.97563,30
2024-01-17 15:20:14.01602,30
2024-01-17 15:20:18.06465,30
2024-01-17 15:20:22.10661,30
2024-01-17 15:20:26.14738,30
2024-01-17 15:20:30.19359,30
2024-01-17 15:20:34.24167,30
2024-01-17 15:20:38.30927,30
2024-01-17 15:20:42.35007,30
2024-01-17 15:20:46.39328,30
2024-01-17 15:20:50.44378,30
2024-01-17 15:20:54.60229,30
2024-01-17 15:20:58.64915,30
2024-01-17 15:21:02.68419,30
2024-01-17 15:21:06.73387,30
2024-01-17 15:21:10.77750,30
2024-01-17 15:21:15.35809,30
2024-01-17 15:21:19.39300,30
2024-01-17 15:21:23.56199,30
2024-01-17 15:21:27.60809,30
2024-01-17 15:21:31.65216,30
2024-01-17 15:21:35.70221,30
2024-01-17 15:21:39.74082,30
2024-01-17 15:21:43.78040,30
2024-01-17 15:21:47.81755,30
2024-01-17 15:21:51.85043,30
2024-01-17 15:21:55.88566,30
2024-01-17 15:21:59.91975,30
2024-01-17 15:22:03.96352,30
2024-01-17 15:22:07.99579,30
2024-01-17 15:22:12.03410,30
2024-01-17 15:22:16.07350,30
2024-01-17 15:22:20.12027,30
2024-01-17 15:22:24.15951,30
2024-01-17 15:22:28.21148,30
2024-01-17 15:22:32.26148,30
2024-01-17 15:22:36.29714,30
2024-01-17 15:22:40.33921,30
2024-01-17 15:22:44.38032,30
2024-01-17 15:22:48.43560,30
2024-01-17 15:22:52.51632,30
2024-01-17 15:22:56.56249,30
2024-01-17 15:23:00.60726,30
2024-01-17 15:23:04.65672,30
2024-01-17 15:23:08.70012,30
2024-01-17 15:23:12.75325,30
2024-01-17 15:23:16.79611,30
2024-01-17 15:23:20.84292,30
2024-01-17 15:23:24.89402,30
2024-01-17 15:23:28.92991,30
2024-01-17 15:23:32.96996,30
2024-01-17 15:23:37.01141,30
2024-01-17 15:23:41.05498,30
2024-01-17 15:23:45.10110,30
2024-01-17 15:23:49.14228,30
2024-01-17 15:23:53.18532,30
2024-01-17 15:23:57.22286,30
2024-01-17 15:24:01.27129,30
2024-01-17 15:24:05.31894,30
2024-01-17 15:24:09.36181,30
2024-01-17 15:24:13.40909,30
2024-01-17 15:24:17.45740,30
2024-01-17 15:24:21.49955,30
2024-01-17 15:24:25.54545,30
2024-01-17 15:24:29.58753,30
2024-01-17 15:24:33.62717,30
2024-01-17 15:24:37.67003,30
2024-01-17 15:24:41.73788,30
2024-01-17 15:24:45.77441,30
2024-01-17 15:24:49.83297,30
2024-01-17 15:24:53.86375,30
2024-01-17 15:24:57.90726,30
2024-01-17 15:25:01.94216,30
2024-01-17 15:25:05.97370,30
2024-01-17 15:25:10.00096,30
2024-01-17 15:25:14.05697,30
2024-01-17 15:25:18.09441,30
2024-01-17 15:25:22.12613,30
2024-01-17 15:25:26.15794,30
2024-01-17 15:25:30.19648,30
2024-01-17 15:25:34.24016,30
2024-01-17 15:25:38.28113,30
2024-01-17 15:25:42.31575,30
2024-01-17 15:25:46.36113,30
2024-01-17 15:25:50.41495,30
2024-01-17 15:25:54.45403,30
2024-01-17 15:25:58.49108,30
2024-01-17 15:26:02.53236,30
2024-01-17 15:26:06.57200,30
2024-01-17 15:26:10.59945,30
2024-01-17 15:26:14.63181,30
2024-01-17 15:26:18.67609,30
2024-01-17 15:26:22.72350,30
2024-01-17 15:26:26.76493,30
2024-01-17 15:26:30.81239,30
2024-01-17 15:26:34.85226,30
2024-01-17 15:26:38.89428,30
2024-01-17 15:26:42.94296,30
2024-01-17 15:26:46.99467,30
2024-01-17 15:26:51.03667,30
2024-01-17 15:26:55.07888,30
2024-01-17 15:26:59.12271,30
2024-01-17 15:27:03.16904,30
2024-01-17 15:27:07.21082,30
2024-01-17 15:27:11.24640,30
2024-01-17 15:27:15.29326,30
2024-01-17 15:27:19.33956,30
2024-01-17 15:27:23.38261,30
2024-01-17 15:27:27.42603,30
2024-01-17 15:27:31.47185,30
2024-01-17 15:27:35.51794,30
2024-01-17 15:27:39.57178,30
2024-01-17 15:27:43.61608,30
2024-01-17 15:27:47.65516,30
2024-01-17 15:27:51.69498,30
2024-01-17 15:27:55.73276,30
2024-01-17 15:27:59.78816,30
