measure_time,action_type,message_type,message_size
2024-01-17 14:06:27.24692,Sent,P2P,93
2024-01-17 14:06:27.27765,Received,P2P,93
2024-01-17 14:06:27.45100,Sent,P2P,93
2024-01-17 14:06:27.45149,Sent,P2P,93
2024-01-17 14:06:27.45171,Sent,P2P,93
2024-01-17 14:06:27.84040,Sent,P2P,992
2024-01-17 14:06:27.84059,Sent,P2P,992
2024-01-17 14:06:27.84070,Sent,P2P,992
2024-01-17 14:06:27.84248,Received,P2P,208
2024-01-17 14:06:27.84262,Received,P2P,208
2024-01-17 14:06:27.84273,Received,P2P,208
2024-01-17 14:06:27.84395,Sent,P2P,208
2024-01-17 14:06:27.84406,Sent,P2P,208
2024-01-17 14:06:27.84415,Sent,P2P,208
2024-01-17 14:06:28.14341,Received,P2P,93
2024-01-17 14:06:28.21951,Received,P2P,93
2024-01-17 14:06:28.24915,Sent,P2P,93
2024-01-17 14:06:28.24977,Sent,P2P,93
2024-01-17 14:06:28.25005,Sent,P2P,93
2024-01-17 14:06:28.25134,Received,P2P,93
2024-01-17 14:06:28.28402,Received,P2P,93
2024-01-17 14:06:28.65971,Received,P2P,93
2024-01-17 14:06:28.66069,Received,P2P,93
2024-01-17 14:06:28.80896,Received,Channel,57
2024-01-17 14:06:28.80951,Send,Channel,58
2024-01-17 14:06:28.84501,Received,P2P,992
2024-01-17 14:06:28.84603,Sent,P2P,208
2024-01-17 14:06:28.84619,Sent,P2P,208
2024-01-17 14:06:28.84644,Received,P2P,208
2024-01-17 14:06:28.84650,Sent,P2P,208
2024-01-17 14:06:28.84662,Received,P2P,208
2024-01-17 14:06:28.84909,Received,P2P,208
2024-01-17 14:06:29.14937,Received,P2P,93
2024-01-17 14:06:29.22380,Received,P2P,93
2024-01-17 14:06:29.25435,Sent,P2P,93
2024-01-17 14:06:29.25509,Sent,P2P,93
2024-01-17 14:06:29.25533,Sent,P2P,93
2024-01-17 14:06:29.28741,Received,P2P,93
2024-01-17 14:06:29.85158,Received,P2P,992
2024-01-17 14:06:29.85268,Sent,P2P,208
2024-01-17 14:06:29.85281,Sent,P2P,208
2024-01-17 14:06:29.85291,Sent,P2P,208
2024-01-17 14:06:29.85351,Received,P2P,208
2024-01-17 14:06:29.85363,Received,P2P,208
2024-01-17 14:06:29.85564,Received,P2P,208
2024-01-17 14:06:30.15189,Received,P2P,93
2024-01-17 14:06:30.22921,Received,P2P,93
2024-01-17 14:06:30.25712,Sent,P2P,93
2024-01-17 14:06:30.25785,Sent,P2P,93
2024-01-17 14:06:30.25809,Sent,P2P,93
2024-01-17 14:06:30.29226,Received,P2P,93
2024-01-17 14:06:30.81234,Received,Channel,57
2024-01-17 14:06:30.81317,Send,Channel,58
2024-01-17 14:06:30.85857,Received,P2P,992
2024-01-17 14:06:30.85986,Received,P2P,208
2024-01-17 14:06:30.86049,Sent,P2P,208
2024-01-17 14:06:30.86074,Sent,P2P,208
2024-01-17 14:06:30.86094,Sent,P2P,208
2024-01-17 14:06:30.86332,Received,P2P,208
2024-01-17 14:06:30.86404,Received,P2P,208
2024-01-17 14:06:31.15744,Received,P2P,93
2024-01-17 14:06:31.23239,Received,P2P,93
2024-01-17 14:06:31.26139,Sent,P2P,93
2024-01-17 14:06:31.26170,Sent,P2P,93
2024-01-17 14:06:31.26181,Sent,P2P,93
2024-01-17 14:06:31.29869,Received,P2P,93
2024-01-17 14:06:31.51155,Received,P2P,17
2024-01-17 14:06:31.66913,Sent,P2P,18
2024-01-17 14:06:31.68028,Sent,P2P,18
2024-01-17 14:06:31.68104,Sent,P2P,18
2024-01-17 14:06:31.68185,Received,P2P,18
2024-01-17 14:06:31.71918,Received,P2P,17
2024-01-17 14:06:31.86802,Sent,P2P,992
2024-01-17 14:06:31.86826,Sent,P2P,992
2024-01-17 14:06:31.86838,Sent,P2P,992
2024-01-17 14:06:31.86869,Sent,P2P,208
2024-01-17 14:06:31.86883,Sent,P2P,208
2024-01-17 14:06:31.86894,Sent,P2P,208
2024-01-17 14:06:31.87139,Received,P2P,208
2024-01-17 14:06:31.87235,Received,P2P,208
2024-01-17 14:06:31.87408,Received,P2P,208
2024-01-17 14:06:32.16329,Received,P2P,93
2024-01-17 14:06:32.23530,Received,P2P,93
2024-01-17 14:06:32.26564,Sent,P2P,93
2024-01-17 14:06:32.26627,Sent,P2P,93
2024-01-17 14:06:32.26652,Sent,P2P,93
2024-01-17 14:06:32.30227,Received,P2P,93
2024-01-17 14:06:32.48996,Sent,P2P,93
2024-01-17 14:06:32.49045,Sent,P2P,93
2024-01-17 14:06:32.49074,Sent,P2P,93
2024-01-17 14:06:32.80919,Received,Channel,57
2024-01-17 14:06:32.81007,Send,Channel,58
2024-01-17 14:06:32.87584,Received,P2P,992
2024-01-17 14:06:32.87719,Sent,P2P,208
2024-01-17 14:06:32.87734,Sent,P2P,208
2024-01-17 14:06:32.87746,Sent,P2P,208
2024-01-17 14:06:32.87835,Received,P2P,208
2024-01-17 14:06:32.87849,Received,P2P,208
2024-01-17 14:06:32.88129,Received,P2P,208
2024-01-17 14:06:33.16589,Received,P2P,93
2024-01-17 14:06:33.24032,Received,P2P,93
2024-01-17 14:06:33.27005,Sent,P2P,93
2024-01-17 14:06:33.27081,Sent,P2P,93
2024-01-17 14:06:33.27114,Sent,P2P,93
2024-01-17 14:06:33.29027,Received,P2P,93
2024-01-17 14:06:33.30541,Received,P2P,93
2024-01-17 14:06:33.69339,Received,P2P,93
2024-01-17 14:06:33.69355,Received,P2P,93
2024-01-17 14:06:33.88395,Received,P2P,992
2024-01-17 14:06:33.88492,Received,P2P,208
2024-01-17 14:06:33.88565,Sent,P2P,208
2024-01-17 14:06:33.88583,Sent,P2P,208
2024-01-17 14:06:33.88605,Sent,P2P,208
2024-01-17 14:06:33.88707,Received,P2P,208
2024-01-17 14:06:33.88811,Received,P2P,208
2024-01-17 14:06:34.16958,Received,P2P,93
2024-01-17 14:06:34.24571,Received,P2P,93
2024-01-17 14:06:34.27560,Sent,P2P,93
2024-01-17 14:06:34.27611,Sent,P2P,93
2024-01-17 14:06:34.27634,Sent,P2P,93
2024-01-17 14:06:34.31115,Received,P2P,93
2024-01-17 14:06:34.81234,Received,Channel,57
2024-01-17 14:06:34.81274,Send,Channel,58
2024-01-17 14:06:34.89238,Received,P2P,992
2024-01-17 14:06:34.89333,Received,P2P,208
2024-01-17 14:06:34.89440,Sent,P2P,208
2024-01-17 14:06:34.89465,Sent,P2P,208
2024-01-17 14:06:34.89483,Sent,P2P,208
2024-01-17 14:06:34.89748,Received,P2P,208
2024-01-17 14:06:34.89773,Received,P2P,208
2024-01-17 14:06:35.17328,Received,P2P,93
2024-01-17 14:06:35.25176,Received,P2P,93
2024-01-17 14:06:35.27963,Sent,P2P,93
2024-01-17 14:06:35.28012,Sent,P2P,93
2024-01-17 14:06:35.28024,Sent,P2P,93
2024-01-17 14:06:35.31667,Received,P2P,93
2024-01-17 14:06:35.90245,Sent,P2P,992
2024-01-17 14:06:35.90278,Sent,P2P,992
2024-01-17 14:06:35.90302,Sent,P2P,992
2024-01-17 14:06:35.90348,Sent,P2P,208
2024-01-17 14:06:35.90370,Sent,P2P,208
2024-01-17 14:06:35.90391,Sent,P2P,208
2024-01-17 14:06:35.90761,Received,P2P,208
2024-01-17 14:06:35.90789,Received,P2P,208
2024-01-17 14:06:35.90829,Received,P2P,208
2024-01-17 14:06:36.17727,Received,P2P,93
2024-01-17 14:06:36.25306,Received,P2P,93
2024-01-17 14:06:36.28433,Sent,P2P,93
2024-01-17 14:06:36.28482,Sent,P2P,93
2024-01-17 14:06:36.28504,Sent,P2P,93
2024-01-17 14:06:36.32052,Received,P2P,93
2024-01-17 14:06:36.51283,Received,P2P,17
2024-01-17 14:06:36.67190,Sent,P2P,18
2024-01-17 14:06:36.68184,Sent,P2P,18
2024-01-17 14:06:36.68238,Sent,P2P,18
2024-01-17 14:06:36.68295,Received,P2P,18
2024-01-17 14:06:36.71990,Received,P2P,17
2024-01-17 14:06:36.80942,Received,Channel,57
2024-01-17 14:06:36.80993,Send,Channel,58
2024-01-17 14:06:36.91297,Received,P2P,992
2024-01-17 14:06:36.91451,Received,P2P,208
2024-01-17 14:06:36.91489,Sent,P2P,208
2024-01-17 14:06:36.91500,Sent,P2P,208
2024-01-17 14:06:36.91510,Sent,P2P,208
2024-01-17 14:06:36.91571,Received,P2P,208
2024-01-17 14:06:36.91583,Received,P2P,208
2024-01-17 14:06:37.18209,Received,P2P,93
2024-01-17 14:06:37.25950,Received,P2P,93
2024-01-17 14:06:37.28939,Sent,P2P,93
2024-01-17 14:06:37.29003,Sent,P2P,93
2024-01-17 14:06:37.29027,Sent,P2P,93
2024-01-17 14:06:37.32411,Received,P2P,93
2024-01-17 14:06:37.52846,Sent,P2P,93
2024-01-17 14:06:37.52904,Sent,P2P,93
2024-01-17 14:06:37.52932,Sent,P2P,93
2024-01-17 14:06:37.92372,Received,P2P,992
2024-01-17 14:06:37.92572,Received,P2P,208
2024-01-17 14:06:37.92603,Sent,P2P,208
2024-01-17 14:06:37.92625,Sent,P2P,208
2024-01-17 14:06:37.92645,Sent,P2P,208
2024-01-17 14:06:37.92852,Received,P2P,208
2024-01-17 14:06:37.92876,Received,P2P,208
2024-01-17 14:06:38.18524,Received,P2P,93
2024-01-17 14:06:38.26633,Received,P2P,93
2024-01-17 14:06:38.29104,Sent,P2P,93
2024-01-17 14:06:38.29184,Sent,P2P,93
2024-01-17 14:06:38.29207,Sent,P2P,93
2024-01-17 14:06:38.32949,Received,P2P,93
2024-01-17 14:06:38.34062,Received,P2P,93
2024-01-17 14:06:38.74754,Received,P2P,93
2024-01-17 14:06:38.74858,Received,P2P,93
2024-01-17 14:06:38.80997,Received,Channel,57
2024-01-17 14:06:38.81083,Send,Channel,58
2024-01-17 14:06:38.83269,Received,Channel,104
2024-01-17 14:06:38.83369,Send,Channel,82
2024-01-17 14:06:38.93454,Received,P2P,992
2024-01-17 14:06:38.93682,Received,P2P,208
2024-01-17 14:06:38.93743,Sent,P2P,208
2024-01-17 14:06:38.93769,Sent,P2P,208
2024-01-17 14:06:38.93789,Sent,P2P,208
2024-01-17 14:06:38.93997,Received,P2P,208
2024-01-17 14:06:38.94151,Received,P2P,208
2024-01-17 14:06:39.19033,Received,P2P,93
2024-01-17 14:06:39.27050,Received,P2P,93
2024-01-17 14:06:39.29627,Sent,P2P,93
2024-01-17 14:06:39.29708,Sent,P2P,93
2024-01-17 14:06:39.29733,Sent,P2P,93
2024-01-17 14:06:39.33386,Received,P2P,93
2024-01-17 14:06:39.94605,Sent,P2P,992
2024-01-17 14:06:39.94633,Sent,P2P,992
2024-01-17 14:06:39.94655,Sent,P2P,992
2024-01-17 14:06:39.95017,Received,P2P,208
2024-01-17 14:06:39.95053,Received,P2P,208
2024-01-17 14:06:39.95079,Received,P2P,208
2024-01-17 14:06:39.95435,Sent,P2P,208
2024-01-17 14:06:39.95491,Sent,P2P,208
2024-01-17 14:06:39.95510,Sent,P2P,208
2024-01-17 14:06:40.19349,Received,P2P,93
2024-01-17 14:06:40.27514,Received,P2P,93
2024-01-17 14:06:40.30353,Sent,P2P,93
2024-01-17 14:06:40.30462,Sent,P2P,93
2024-01-17 14:06:40.30764,Sent,P2P,93
2024-01-17 14:06:40.33778,Received,P2P,93
2024-01-17 14:06:40.81029,Received,Channel,57
2024-01-17 14:06:40.81109,Send,Channel,58
2024-01-17 14:06:40.95808,Received,P2P,992
2024-01-17 14:06:40.95887,Received,P2P,208
2024-01-17 14:06:40.95922,Sent,P2P,208
2024-01-17 14:06:40.95933,Sent,P2P,208
2024-01-17 14:06:40.95944,Sent,P2P,208
2024-01-17 14:06:40.96037,Received,P2P,208
2024-01-17 14:06:40.96049,Received,P2P,208
2024-01-17 14:06:41.19783,Received,P2P,93
2024-01-17 14:06:41.28060,Received,P2P,93
2024-01-17 14:06:41.31309,Sent,P2P,93
2024-01-17 14:06:41.31382,Sent,P2P,93
2024-01-17 14:06:41.31414,Sent,P2P,93
2024-01-17 14:06:41.33959,Received,P2P,93
2024-01-17 14:06:41.51438,Received,P2P,17
2024-01-17 14:06:41.67370,Sent,P2P,18
2024-01-17 14:06:41.68335,Sent,P2P,18
2024-01-17 14:06:41.68365,Sent,P2P,18
2024-01-17 14:06:41.68396,Received,P2P,18
2024-01-17 14:06:41.72104,Received,P2P,17
2024-01-17 14:06:41.96669,Received,P2P,992
2024-01-17 14:06:41.96875,Sent,P2P,208
2024-01-17 14:06:41.96909,Sent,P2P,208
2024-01-17 14:06:41.96943,Sent,P2P,208
2024-01-17 14:06:41.97077,Received,P2P,208
2024-01-17 14:06:41.97107,Received,P2P,208
2024-01-17 14:06:41.97514,Received,P2P,208
2024-01-17 14:06:42.19962,Received,P2P,93
2024-01-17 14:06:42.28455,Received,P2P,93
2024-01-17 14:06:42.31751,Sent,P2P,93
2024-01-17 14:06:42.31798,Sent,P2P,93
2024-01-17 14:06:42.31820,Sent,P2P,93
2024-01-17 14:06:42.34222,Received,P2P,93
2024-01-17 14:06:42.58174,Sent,P2P,93
2024-01-17 14:06:42.58236,Sent,P2P,93
2024-01-17 14:06:42.58253,Sent,P2P,93
2024-01-17 14:06:42.81003,Received,Channel,57
2024-01-17 14:06:42.81049,Send,Channel,58
2024-01-17 14:06:42.97799,Received,P2P,992
2024-01-17 14:06:42.97904,Sent,P2P,208
2024-01-17 14:06:42.97917,Sent,P2P,208
2024-01-17 14:06:42.97927,Sent,P2P,208
2024-01-17 14:06:42.97953,Received,P2P,208
2024-01-17 14:06:42.97969,Received,P2P,208
2024-01-17 14:06:42.98267,Received,P2P,208
2024-01-17 14:06:43.20462,Received,P2P,93
2024-01-17 14:06:43.29040,Received,P2P,93
2024-01-17 14:06:43.32366,Sent,P2P,93
2024-01-17 14:06:43.32433,Sent,P2P,93
2024-01-17 14:06:43.32454,Sent,P2P,93
2024-01-17 14:06:43.34811,Received,P2P,93
2024-01-17 14:06:43.38906,Received,P2P,93
2024-01-17 14:06:43.79820,Received,P2P,93
2024-01-17 14:06:43.80093,Received,P2P,93
2024-01-17 14:06:43.98395,Sent,P2P,992
2024-01-17 14:06:43.98429,Sent,P2P,992
2024-01-17 14:06:43.98450,Sent,P2P,992
2024-01-17 14:06:43.98875,Received,P2P,208
2024-01-17 14:06:43.98940,Received,P2P,208
2024-01-17 14:06:43.98971,Received,P2P,208
2024-01-17 14:06:43.99061,Sent,P2P,208
2024-01-17 14:06:43.99077,Sent,P2P,208
2024-01-17 14:06:43.99091,Sent,P2P,208
2024-01-17 14:06:44.20910,Received,P2P,93
2024-01-17 14:06:44.29452,Received,P2P,93
2024-01-17 14:06:44.32902,Sent,P2P,93
2024-01-17 14:06:44.32967,Sent,P2P,93
2024-01-17 14:06:44.32991,Sent,P2P,93
2024-01-17 14:06:44.35051,Received,P2P,93
2024-01-17 14:06:44.81016,Received,Channel,57
2024-01-17 14:06:44.81098,Send,Channel,58
2024-01-17 14:06:44.99579,Received,P2P,992
2024-01-17 14:06:44.99797,Sent,P2P,208
2024-01-17 14:06:44.99899,Sent,P2P,208
2024-01-17 14:06:44.99919,Sent,P2P,208
2024-01-17 14:06:45.00017,Received,P2P,208
2024-01-17 14:06:45.00183,Received,P2P,208
2024-01-17 14:06:45.00763,Received,P2P,208
2024-01-17 14:06:45.21196,Received,P2P,93
2024-01-17 14:06:45.30086,Received,P2P,93
2024-01-17 14:06:45.33495,Sent,P2P,93
2024-01-17 14:06:45.33577,Sent,P2P,93
2024-01-17 14:06:45.33600,Sent,P2P,93
2024-01-17 14:06:45.35736,Received,P2P,93
2024-01-17 14:06:46.01227,Received,P2P,992
2024-01-17 14:06:46.01323,Received,P2P,208
2024-01-17 14:06:46.01449,Sent,P2P,208
2024-01-17 14:06:46.01472,Sent,P2P,208
2024-01-17 14:06:46.01492,Sent,P2P,208
2024-01-17 14:06:46.01650,Received,P2P,208
2024-01-17 14:06:46.01674,Received,P2P,208
2024-01-17 14:06:46.21650,Received,P2P,93
2024-01-17 14:06:46.30479,Received,P2P,93
2024-01-17 14:06:46.33942,Sent,P2P,93
2024-01-17 14:06:46.33994,Sent,P2P,93
2024-01-17 14:06:46.34018,Sent,P2P,93
2024-01-17 14:06:46.35981,Received,P2P,93
2024-01-17 14:06:46.51632,Received,P2P,17
2024-01-17 14:06:46.67478,Sent,P2P,18
2024-01-17 14:06:46.68410,Sent,P2P,18
2024-01-17 14:06:46.68446,Sent,P2P,18
2024-01-17 14:06:46.68495,Received,P2P,18
2024-01-17 14:06:46.72232,Received,P2P,17
2024-01-17 14:06:46.80999,Received,Channel,57
2024-01-17 14:06:46.81081,Send,Channel,58
2024-01-17 14:06:47.02252,Received,P2P,992
2024-01-17 14:06:47.02324,Received,P2P,208
2024-01-17 14:06:47.02447,Sent,P2P,208
2024-01-17 14:06:47.02479,Sent,P2P,208
2024-01-17 14:06:47.02503,Sent,P2P,208
2024-01-17 14:06:47.02594,Received,P2P,208
2024-01-17 14:06:47.02621,Received,P2P,208
2024-01-17 14:06:47.22108,Received,P2P,93
2024-01-17 14:06:47.31000,Received,P2P,93
2024-01-17 14:06:47.34355,Sent,P2P,93
2024-01-17 14:06:47.34391,Sent,P2P,93
2024-01-17 14:06:47.34404,Sent,P2P,93
2024-01-17 14:06:47.36594,Received,P2P,93
2024-01-17 14:06:47.63790,Sent,P2P,93
2024-01-17 14:06:47.63861,Sent,P2P,93
2024-01-17 14:06:47.63895,Sent,P2P,93
2024-01-17 14:06:48.03337,Sent,P2P,992
2024-01-17 14:06:48.03380,Sent,P2P,992
2024-01-17 14:06:48.03400,Sent,P2P,992
2024-01-17 14:06:48.03878,Received,P2P,208
2024-01-17 14:06:48.03904,Received,P2P,208
2024-01-17 14:06:48.03928,Received,P2P,208
2024-01-17 14:06:48.04073,Sent,P2P,208
2024-01-17 14:06:48.04091,Sent,P2P,208
2024-01-17 14:06:48.04105,Sent,P2P,208
2024-01-17 14:06:48.22767,Received,P2P,93
2024-01-17 14:06:48.31370,Received,P2P,93
2024-01-17 14:06:48.34837,Sent,P2P,93
2024-01-17 14:06:48.34916,Sent,P2P,93
2024-01-17 14:06:48.34941,Sent,P2P,93
2024-01-17 14:06:48.37131,Received,P2P,93
2024-01-17 14:06:48.44702,Received,P2P,93
2024-01-17 14:06:48.81214,Received,Channel,57
2024-01-17 14:06:48.81302,Send,Channel,58
2024-01-17 14:06:48.85599,Received,P2P,93
2024-01-17 14:06:48.86062,Received,P2P,93
2024-01-17 14:06:49.04694,Received,P2P,992
2024-01-17 14:06:49.04880,Received,P2P,208
2024-01-17 14:06:49.04917,Sent,P2P,208
2024-01-17 14:06:49.04943,Sent,P2P,208
2024-01-17 14:06:49.04962,Sent,P2P,208
2024-01-17 14:06:49.05125,Received,P2P,208
2024-01-17 14:06:49.05348,Received,P2P,208
2024-01-17 14:06:49.23348,Received,P2P,93
2024-01-17 14:06:49.31717,Received,P2P,93
2024-01-17 14:06:49.35319,Sent,P2P,93
2024-01-17 14:06:49.35378,Sent,P2P,93
2024-01-17 14:06:49.35395,Sent,P2P,93
2024-01-17 14:06:49.37321,Received,P2P,93
2024-01-17 14:06:50.05996,Received,P2P,992
2024-01-17 14:06:50.06191,Received,P2P,208
2024-01-17 14:06:50.06230,Sent,P2P,208
2024-01-17 14:06:50.06256,Sent,P2P,208
2024-01-17 14:06:50.06279,Sent,P2P,208
2024-01-17 14:06:50.06358,Received,P2P,208
2024-01-17 14:06:50.06452,Received,P2P,208
2024-01-17 14:06:50.23961,Received,P2P,93
2024-01-17 14:06:50.31977,Received,P2P,93
2024-01-17 14:06:50.35498,Sent,P2P,93
2024-01-17 14:06:50.35582,Sent,P2P,93
2024-01-17 14:06:50.35626,Sent,P2P,93
2024-01-17 14:06:50.37529,Received,P2P,93
2024-01-17 14:06:50.81075,Received,Channel,57
2024-01-17 14:06:50.81153,Send,Channel,58
2024-01-17 14:06:51.07238,Received,P2P,992
2024-01-17 14:06:51.07364,Received,P2P,208
2024-01-17 14:06:51.07545,Sent,P2P,208
2024-01-17 14:06:51.07582,Sent,P2P,208
2024-01-17 14:06:51.07604,Sent,P2P,208
2024-01-17 14:06:51.07679,Received,P2P,208
2024-01-17 14:06:51.07818,Received,P2P,208
2024-01-17 14:06:51.24512,Received,P2P,93
2024-01-17 14:06:51.32513,Received,P2P,93
2024-01-17 14:06:51.36010,Sent,P2P,93
2024-01-17 14:06:51.36087,Sent,P2P,93
2024-01-17 14:06:51.36111,Sent,P2P,93
2024-01-17 14:06:51.38057,Received,P2P,93
2024-01-17 14:06:51.51782,Received,P2P,17
2024-01-17 14:06:51.67650,Sent,P2P,18
2024-01-17 14:06:51.68537,Sent,P2P,18
2024-01-17 14:06:51.68585,Sent,P2P,18
2024-01-17 14:06:51.68640,Received,P2P,18
2024-01-17 14:06:51.72423,Received,P2P,17
2024-01-17 14:06:52.08161,Sent,P2P,992
2024-01-17 14:06:52.08177,Sent,P2P,992
2024-01-17 14:06:52.08188,Sent,P2P,992
2024-01-17 14:06:52.08486,Received,P2P,208
2024-01-17 14:06:52.08517,Received,P2P,208
2024-01-17 14:06:52.08614,Received,P2P,208
2024-01-17 14:06:52.08705,Sent,P2P,208
2024-01-17 14:06:52.08727,Sent,P2P,208
2024-01-17 14:06:52.08747,Sent,P2P,208
2024-01-17 14:06:52.24883,Received,P2P,93
2024-01-17 14:06:52.32895,Received,P2P,93
2024-01-17 14:06:52.36415,Sent,P2P,93
2024-01-17 14:06:52.36475,Sent,P2P,93
2024-01-17 14:06:52.36496,Sent,P2P,93
2024-01-17 14:06:52.38233,Received,P2P,93
2024-01-17 14:06:52.70267,Sent,P2P,93
2024-01-17 14:06:52.70324,Sent,P2P,93
2024-01-17 14:06:52.70336,Sent,P2P,93
2024-01-17 14:06:52.80861,Received,Channel,57
2024-01-17 14:06:52.80945,Send,Channel,58
2024-01-17 14:06:53.09335,Received,P2P,992
2024-01-17 14:06:53.09559,Sent,P2P,208
2024-01-17 14:06:53.09582,Sent,P2P,208
2024-01-17 14:06:53.09603,Sent,P2P,208
2024-01-17 14:06:53.09642,Received,P2P,208
2024-01-17 14:06:53.09669,Received,P2P,208
2024-01-17 14:06:53.10186,Received,P2P,208
2024-01-17 14:06:53.25498,Received,P2P,93
2024-01-17 14:06:53.33522,Received,P2P,93
2024-01-17 14:06:53.36856,Sent,P2P,93
2024-01-17 14:06:53.36904,Sent,P2P,93
2024-01-17 14:06:53.36938,Sent,P2P,93
2024-01-17 14:06:53.38470,Received,P2P,93
2024-01-17 14:06:53.51104,Received,P2P,93
2024-01-17 14:06:53.91436,Received,P2P,93
2024-01-17 14:06:53.91695,Received,P2P,93
2024-01-17 14:06:54.10469,Received,P2P,992
2024-01-17 14:06:54.10742,Sent,P2P,208
2024-01-17 14:06:54.10780,Sent,P2P,208
2024-01-17 14:06:54.10803,Sent,P2P,208
2024-01-17 14:06:54.10994,Received,P2P,208
2024-01-17 14:06:54.11077,Received,P2P,208
2024-01-17 14:06:54.11393,Received,P2P,208
2024-01-17 14:06:54.25646,Received,P2P,93
2024-01-17 14:06:54.33802,Received,P2P,93
2024-01-17 14:06:54.37417,Sent,P2P,93
2024-01-17 14:06:54.37467,Sent,P2P,93
2024-01-17 14:06:54.37510,Sent,P2P,93
2024-01-17 14:06:54.38745,Received,P2P,93
2024-01-17 14:06:54.80913,Received,Channel,57
2024-01-17 14:06:54.80990,Send,Channel,58
2024-01-17 14:06:55.11640,Received,P2P,992
2024-01-17 14:06:55.11721,Received,P2P,208
2024-01-17 14:06:55.11884,Sent,P2P,208
2024-01-17 14:06:55.11911,Sent,P2P,208
2024-01-17 14:06:55.11932,Sent,P2P,208
2024-01-17 14:06:55.12063,Received,P2P,208
2024-01-17 14:06:55.12249,Received,P2P,208
2024-01-17 14:06:55.26217,Received,P2P,93
2024-01-17 14:06:55.34023,Received,P2P,93
2024-01-17 14:06:55.37921,Sent,P2P,93
2024-01-17 14:06:55.38001,Sent,P2P,93
2024-01-17 14:06:55.38022,Sent,P2P,93
2024-01-17 14:06:55.39247,Received,P2P,93
2024-01-17 14:06:56.12787,Sent,P2P,992
2024-01-17 14:06:56.12842,Sent,P2P,992
2024-01-17 14:06:56.12869,Sent,P2P,992
2024-01-17 14:06:56.12935,Sent,P2P,208
2024-01-17 14:06:56.12959,Sent,P2P,208
2024-01-17 14:06:56.12981,Sent,P2P,208
2024-01-17 14:06:56.13438,Received,P2P,208
2024-01-17 14:06:56.13469,Received,P2P,208
2024-01-17 14:06:56.13491,Received,P2P,208
2024-01-17 14:06:56.26659,Received,P2P,93
2024-01-17 14:06:56.34275,Received,P2P,93
2024-01-17 14:06:56.38465,Sent,P2P,93
2024-01-17 14:06:56.38534,Sent,P2P,93
2024-01-17 14:06:56.38557,Sent,P2P,93
2024-01-17 14:06:56.39688,Received,P2P,93
2024-01-17 14:06:56.51889,Received,P2P,17
2024-01-17 14:06:56.67824,Sent,P2P,18
2024-01-17 14:06:56.68678,Sent,P2P,18
2024-01-17 14:06:56.68749,Sent,P2P,18
2024-01-17 14:06:56.68799,Received,P2P,18
2024-01-17 14:06:56.72470,Received,P2P,17
2024-01-17 14:06:56.81196,Received,Channel,57
2024-01-17 14:06:56.81274,Send,Channel,58
2024-01-17 14:06:57.14027,Received,P2P,992
2024-01-17 14:06:57.14221,Sent,P2P,208
2024-01-17 14:06:57.14252,Sent,P2P,208
2024-01-17 14:06:57.14275,Sent,P2P,208
2024-01-17 14:06:57.14306,Received,P2P,208
2024-01-17 14:06:57.14342,Received,P2P,208
2024-01-17 14:06:57.14719,Received,P2P,208
2024-01-17 14:06:57.27237,Received,P2P,93
2024-01-17 14:06:57.34733,Received,P2P,93
2024-01-17 14:06:57.38955,Sent,P2P,93
2024-01-17 14:06:57.39015,Sent,P2P,93
2024-01-17 14:06:57.39044,Sent,P2P,93
2024-01-17 14:06:57.40220,Received,P2P,93
2024-01-17 14:06:57.75647,Sent,P2P,93
2024-01-17 14:06:57.75725,Sent,P2P,93
2024-01-17 14:06:57.75763,Sent,P2P,93
2024-01-17 14:06:58.15233,Received,P2P,992
2024-01-17 14:06:58.15422,Sent,P2P,208
2024-01-17 14:06:58.15448,Sent,P2P,208
2024-01-17 14:06:58.15477,Sent,P2P,208
2024-01-17 14:06:58.15532,Received,P2P,208
2024-01-17 14:06:58.15577,Received,P2P,208
2024-01-17 14:06:58.15947,Received,P2P,208
2024-01-17 14:06:58.27356,Received,P2P,93
2024-01-17 14:06:58.35140,Received,P2P,93
2024-01-17 14:06:58.39570,Sent,P2P,93
2024-01-17 14:06:58.39605,Sent,P2P,93
2024-01-17 14:06:58.39621,Sent,P2P,93
2024-01-17 14:06:58.40298,Received,P2P,93
2024-01-17 14:06:58.56477,Received,P2P,93
2024-01-17 14:06:58.80874,Received,Channel,57
2024-01-17 14:06:58.80959,Send,Channel,58
2024-01-17 14:06:58.97291,Received,P2P,93
2024-01-17 14:06:58.97458,Received,P2P,93
2024-01-17 14:06:59.16286,Received,P2P,992
2024-01-17 14:06:59.16558,Sent,P2P,208
2024-01-17 14:06:59.16623,Sent,P2P,208
2024-01-17 14:06:59.16649,Sent,P2P,208
2024-01-17 14:06:59.16717,Received,P2P,208
2024-01-17 14:06:59.16749,Received,P2P,208
2024-01-17 14:06:59.17441,Received,P2P,208
2024-01-17 14:06:59.27998,Received,P2P,93
2024-01-17 14:06:59.35764,Received,P2P,93
2024-01-17 14:06:59.40107,Sent,P2P,93
2024-01-17 14:06:59.40168,Sent,P2P,93
2024-01-17 14:06:59.40188,Sent,P2P,93
2024-01-17 14:06:59.40453,Received,P2P,93
2024-01-17 14:07:00.17516,Sent,P2P,992
2024-01-17 14:07:00.17567,Sent,P2P,992
